"age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
46,7,"Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
38,9,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
65,7,"Widowed","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
40,11,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
42,9,"Married","Admin","CaucYes","Female",35,"incB",0,0,"ChildNo"
26,5,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
36,6,"Married","Service","CaucYes","Female",24,"incB",0,0,"ChildNo"
62,14,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
43,13,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
43,13,"Not-Married","White-Collar","CaucYes","Male",45,"incH",0,7.35564110297425,"ChildNo"
22,9,"Not-Married","Sales","CaucYes","Male",55,"incB",0,0,"ChildNo"
28,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
56,10,"Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
22,12,"Never-Married","Sales","CaucYes","Female",15,"incB",0,0,"ChildNo"
57,13,"Not-Married","White-Collar","CaucYes","Female",45,"incH",0,0,"ChildNo"
39,9,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
26,10,"Never-Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildNo"
40,11,"Married","Blue-Collar","CaucYes","Male",38,"incH",0,0,"ChildNo"
45,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
44,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
20,10,"Never-Married","Admin","CaucYes","Female",10,"incB",0,0,"ChildYes"
33,9,"Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
23,10,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
46,14,"Not-Married","White-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
38,9,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
54,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
46,3,"Not-Married","Blue-Collar","CaucYes","Female",45,"incB",0,7.75790620835175,"ChildNo"
25,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
46,10,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
36,10,"Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
23,9,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildNo"
29,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,10,"Married","Admin","CaucYes","Female",6,"incH",0,7.78986855905471,"ChildNo"
19,10,"Never-Married","Admin","CaucYes","Female",16,"incB",0,0,"ChildYes"
19,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
35,9,"Married","Service","CaucYes","Female",40,"incH",0,0,"ChildNo"
27,13,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
46,12,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
34,9,"Never-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
44,10,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
45,10,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
25,13,"Married","White-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
52,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
20,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
28,10,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
50,13,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
34,11,"Not-Married","Other-occups","CaucYes","Female",64,"incB",0,0,"ChildNo"
28,4,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,7.68708015578313,"ChildNo"
41,14,"Married","White-Collar","CaucYes","Male",65,"incH",0,7.58984151218266,"ChildNo"
28,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
46,9,"Married","Blue-Collar","CaucYes","Male",25,"incB",0,0,"ChildNo"
32,10,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
41,10,"Not-Married","Service","CaucNo","Female",24,"incB",0,0,"ChildNo"
24,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
33,10,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
46,16,"Married","White-Collar","CaucYes","Male",60,"incH",9.61747075940341,0,"ChildNo"
31,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,8,"Not-Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
52,2,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
30,7,"Never-Married","Service","CaucYes","Female",19,"incB",0,0,"ChildYes"
34,7,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
34,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
20,10,"Married","Sales","CaucYes","Male",30,"incB",0,0,"ChildNo"
32,13,"Married","White-Collar","CaucYes","Female",40,"incH",0,0,"ChildNo"
29,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
33,6,"Never-Married","Blue-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
25,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
36,14,"Never-Married","Professional","CaucYes","Male",40,"incB",0,7.25063551189868,"ChildNo"
23,9,"Never-Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildNo"
63,9,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
47,14,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
40,13,"Not-Married","Professional","CaucYes","Female",40,"incB",7.68478394352278,0,"ChildNo"
30,12,"Married","Service","CaucYes","Female",25,"incH",0,0,"ChildNo"
27,10,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,7.59135704669855,"ChildYes"
33,14,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
34,9,"Never-Married","Blue-Collar","CaucNo","Male",60,"incB",6.38856140554563,0,"ChildNo"
34,10,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
23,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
42,10,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
29,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
45,9,"Not-Married","Admin","CaucYes","Female",28,"incB",0,0,"ChildNo"
44,10,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
27,5,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
20,10,"Never-Married","Sales","CaucYes","Male",35,"incB",0,0,"ChildNo"
44,9,"Widowed","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
51,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
20,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
19,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildYes"
45,10,"Married","Blue-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
60,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
44,9,"Married","Sales","CaucYes","Female",40,"incH",0,0,"ChildNo"
40,11,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
30,9,"Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
38,10,"Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
23,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
44,12,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
54,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
32,13,"Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
50,2,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
24,13,"Never-Married","Other-occups","CaucYes","Female",20,"incB",0,0,"ChildNo"
37,9,"Married","Admin","CaucYes","Female",60,"incB",0,0,"ChildNo"
52,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
38,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
49,14,"Married","White-Collar","CaucYes","Male",45,"incH",0,7.58984151218266,"ChildNo"
30,13,"Married","Other-occups","CaucYes","Female",16,"incH",0,0,"ChildNo"
60,10,"Never-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
35,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
30,9,"Never-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
67,11,"Not-Married","Service","CaucYes","Female",24,"incB",0,0,"ChildNo"
46,13,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
22,10,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
27,6,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
23,9,"Never-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
33,12,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
43,10,"Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
28,13,"Never-Married","Professional","CaucYes","Male",20,"incB",0,0,"ChildNo"
41,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
25,10,"Not-Married","Admin","CaucNo","Female",20,"incB",0,0,"ChildYes"
59,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
45,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
38,13,"Married","Sales","CaucYes","Male",60,"incH",9.61747075940341,0,"ChildNo"
40,9,"Never-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
46,9,"Not-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,12,"Never-Married","White-Collar","CaucYes","Female",60,"incB",0,0,"ChildNo"
34,9,"Not-Married","Professional","CaucYes","Female",25,"incB",0,0,"ChildNo"
33,13,"Never-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildYes"
41,9,"Not-Married","Admin","CaucYes","Female",36,"incB",0,0,"ChildNo"
20,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
23,3,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
26,10,"Never-Married","Professional","CaucYes","Female",35,"incB",0,0,"ChildNo"
23,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
62,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
52,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
58,10,"Not-Married","Service","CaucYes","Female",42,"incB",0,0,"ChildNo"
25,13,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
24,13,"Never-Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
19,10,"Never-Married","Other-occups","CaucYes","Male",8,"incB",0,0,"ChildYes"
43,10,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
47,9,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
39,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
49,11,"Not-Married","Blue-Collar","CaucYes","Male",42,"incB",0,7.23056315340929,"ChildNo"
32,11,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
34,10,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
28,9,"Not-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
25,10,"Never-Married","Admin","CaucNo","Female",20,"incB",0,0,"ChildNo"
34,13,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
38,13,"Married","White-Collar","CaucYes","Male",80,"incH",9.61747075940341,0,"ChildNo"
50,9,"Married","White-Collar","CaucYes","Male",50,"incH",8.94754601503218,0,"ChildNo"
24,10,"Not-Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
37,10,"Married","Other-occups","CaucYes","Male",45,"incH",0,0,"ChildNo"
44,10,"Not-Married","Blue-Collar","CaucYes","Male",58,"incH",0,0,"ChildNo"
28,10,"Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
42,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
74,10,"Not-Married","Admin","CaucYes","Female",9,"incB",0,0,"ChildNo"
38,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
44,14,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,7,"Not-Married","Blue-Collar","CaucNo","Female",46,"incB",0,0,"ChildNo"
26,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
36,9,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
41,12,"Married","White-Collar","CaucYes","Female",50,"incH",0,0,"ChildNo"
67,15,"Married","Professional","CaucYes","Male",48,"incH",9.90608417838339,0,"ChildNo"
39,8,"Married","Other-occups","CaucYes","Male",50,"incB",0,0,"ChildNo"
57,2,"Widowed","Service","CaucNo","Female",30,"incB",0,0,"ChildNo"
29,11,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,13,"Never-Married","Blue-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
44,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
29,16,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildYes"
30,10,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
27,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
27,10,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
32,9,"Never-Married","Blue-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
58,6,"Married","Service","CaucYes","Female",8,"incB",0,0,"ChildNo"
35,10,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
21,9,"Never-Married","Blue-Collar","CaucYes","Male",36,"incB",0,0,"ChildYes"
28,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
46,10,"Not-Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
36,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
72,7,"Widowed","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
35,9,"Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
33,11,"Not-Married","Blue-Collar","CaucNo","Female",40,"incH",0,0,"ChildNo"
69,7,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
35,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
34,9,"Married","Other-occups","CaucYes","Female",32,"incB",0,0,"ChildNo"
30,7,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
28,13,"Never-Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
54,13,"Married","Sales","CaucYes","Male",35,"incH",0,0,"ChildNo"
47,10,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
24,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
52,13,"Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
20,9,"Never-Married","Blue-Collar","CaucNo","Male",48,"incB",0,0,"ChildYes"
43,14,"Married","White-Collar","CaucYes","Male",45,"incB",8.51998927871824,0,"ChildNo"
45,4,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
29,9,"Not-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
47,14,"Not-Married","White-Collar","CaucYes","Male",42,"incB",0,0,"ChildNo"
24,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
51,9,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
37,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,7.58984151218266,"ChildNo"
27,16,"Never-Married","Professional","CaucYes","Female",70,"incB",0,0,"ChildNo"
29,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
36,12,"Not-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildNo"
58,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
26,10,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
57,9,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
59,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
27,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,13,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
21,10,"Never-Married","Sales","CaucYes","Female",24,"incB",0,0,"ChildYes"
29,10,"Never-Married","Admin","CaucYes","Male",60,"incB",0,0,"ChildNo"
18,7,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
52,6,"Married","Blue-Collar","CaucYes","Male",47,"incH",0,7.54327334670545,"ChildNo"
57,13,"Not-Married","Professional","CaucYes","Male",80,"incB",0,0,"ChildNo"
60,4,"Never-Married","Blue-Collar","CaucYes","Male",48,"incH",0,0,"ChildNo"
31,13,"Married","Professional","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
23,13,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
27,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
42,15,"Married","Professional","CaucYes","Male",50,"incH",0,7.55118686729615,"ChildNo"
25,10,"Never-Married","Other-occups","CaucYes","Male",40,"incB",7.68478394352278,0,"ChildNo"
49,13,"Never-Married","Professional","CaucYes","Female",45,"incB",0,0,"ChildNo"
32,13,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
19,10,"Never-Married","Admin","CaucYes","Male",28,"incB",0,0,"ChildYes"
60,4,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
42,5,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,12,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
48,9,"Never-Married","Admin","CaucNo","Female",37,"incB",0,0,"ChildNo"
51,14,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
29,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
36,9,"Not-Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
52,14,"Not-Married","Professional","CaucYes","Female",60,"incB",8.83200393125627,0,"ChildNo"
24,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
24,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
26,13,"Never-Married","Professional","CaucYes","Male",40,"incB",6.96224346426621,0,"ChildYes"
27,13,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
39,9,"Never-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildYes"
30,9,"Married","Blue-Collar","CaucNo","Male",45,"incB",0,0,"ChildNo"
50,9,"Married","White-Collar","CaucYes","Male",32,"incB",0,0,"ChildNo"
52,13,"Married","Sales","CaucYes","Male",55,"incB",0,0,"ChildNo"
46,15,"Married","Professional","CaucYes","Male",45,"incH",9.61747075940341,0,"ChildNo"
23,13,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildYes"
45,7,"Widowed","Service","CaucNo","Female",20,"incB",0,0,"ChildNo"
65,5,"Widowed","Service","CaucNo","Female",24,"incB",0,0,"ChildNo"
29,11,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
47,5,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
30,9,"Never-Married","Blue-Collar","CaucNo","Male",60,"incB",0,0,"ChildYes"
34,9,"Married","Sales","CaucYes","Male",45,"incH",0,0,"ChildNo"
38,9,"Married","Sales","CaucYes","Male",64,"incB",0,0,"ChildNo"
33,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
49,13,"Married","Sales","CaucYes","Male",26,"incH",0,0,"ChildNo"
47,10,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
49,6,"Not-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
43,10,"Married","Blue-Collar","CaucYes","Male",60,"incH",9.61747075940341,0,"ChildNo"
30,13,"Married","Admin","CaucNo","Female",40,"incH",0,0,"ChildNo"
58,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
19,9,"Never-Married","Service","CaucYes","Female",14,"incB",0,0,"ChildYes"
21,13,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
33,13,"Married","White-Collar","CaucYes","Male",60,"incH",9.61747075940341,0,"ChildNo"
47,3,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
52,16,"Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
26,9,"Not-Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
60,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
21,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
36,10,"Married","Sales","CaucYes","Male",50,"incH",8.55236726642389,0,"ChildNo"
31,10,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
50,16,"Not-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
31,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
71,9,"Married","Blue-Collar","CaucYes","Male",15,"incB",0,0,"ChildNo"
30,13,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
20,10,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildYes"
24,9,"Never-Married","White-Collar","CaucYes","Male",50,"incB",8.31922993863233,0,"ChildNo"
35,16,"Married","Professional","CaucNo","Male",40,"incH",0,0,"ChildNo"
38,10,"Not-Married","White-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
27,9,"Never-Married","Blue-Collar","CaucYes","Female",32,"incB",0,0,"ChildYes"
29,10,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
34,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
44,4,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
43,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
44,8,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
35,14,"Never-Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
27,10,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
43,14,"Never-Married","Professional","CaucYes","Male",38,"incB",0,0,"ChildNo"
20,10,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildNo"
42,12,"Not-Married","Professional","CaucYes","Female",40,"incH",9.06126014896203,0,"ChildNo"
