"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"30760",45,9,"Married","Other-occups","CaucNo","Male",40,"incH",0,0,"ChildNo"
"36033",49,11,"Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
"37545",20,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"8771",27,14,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"8010",44,13,"Married","Sales","CaucYes","Male",30,"incB",0,0,"ChildNo"
"1790",66,3,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"24318",51,16,"Married","White-Collar","CaucYes","Male",55,"incH",8.94754601503218,0,"ChildNo"
"933",51,1,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"25645",27,13,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
"14661",41,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"33342",32,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"21703",24,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"47343",23,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"440",42,10,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"39474",49,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"32406",33,7,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"42201",37,4,"Never-Married","Service","CaucNo","Male",56,"incB",0,0,"ChildYes"
"34721",51,13,"Married","Professional","CaucNo","Male",40,"incB",0,0,"ChildNo"
"7682",30,13,"Married","Sales","CaucYes","Male",52,"incH",0,0,"ChildNo"
"39450",31,13,"Never-Married","Admin","CaucYes","Male",50,"incB",0,0,"ChildNo"
"9045",37,11,"Not-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildYes"
"24540",18,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
"14192",50,7,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"3098",24,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"10280",28,10,"Not-Married","Service","CaucYes","Female",60,"incB",0,0,"ChildNo"
"2254",22,10,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"29989",28,13,"Never-Married","Professional","CaucYes","Male",52,"incB",0,0,"ChildNo"
"31730",34,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"31066",52,12,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"38370",39,9,"Not-Married","Blue-Collar","CaucYes","Female",37,"incB",0,0,"ChildNo"
"26254",39,15,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
"29024",28,10,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildYes"
"1060",45,9,"Married","Blue-Collar","CaucYes","Male",47,"incH",0,0,"ChildNo"
"30402",37,14,"Married","Professional","CaucYes","Female",45,"incH",0,0,"ChildNo"
"13483",75,9,"Not-Married","Admin","CaucYes","Female",20,"incB",0,0,"ChildNo"
"38728",30,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"24946",55,6,"Married","Blue-Collar","CaucNo","Male",45,"incB",0,0,"ChildNo"
"19220",37,12,"Married","Sales","CaucYes","Male",45,"incH",0,7.58984151218266,"ChildNo"
"47336",22,10,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"39970",28,9,"Not-Married","Service","CaucNo","Female",20,"incB",0,0,"ChildNo"
"23127",40,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"1145",56,10,"Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"42777",34,6,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"31511",42,13,"Married","Other-occups","CaucYes","Male",50,"incH",0,0,"ChildNo"
"1067",35,15,"Married","Professional","CaucYes","Male",80,"incH",0,7.58984151218266,"ChildNo"
"2005",39,13,"Not-Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"39214",47,13,"Married","White-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"31434",25,10,"Never-Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"41070",58,9,"Married","Blue-Collar","CaucYes","Male",16,"incB",8.05134093329298,0,"ChildNo"
"27389",20,10,"Never-Married","Service","CaucYes","Male",30,"incB",0,0,"ChildYes"
"38633",49,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,7.68708015578313,"ChildNo"
"48116",35,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"9268",35,7,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"21863",45,15,"Not-Married","Professional","CaucNo","Male",36,"incH",10.1360664506368,0,"ChildNo"
"2576",19,6,"Never-Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildNo"
"28576",29,9,"Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"28528",27,6,"Never-Married","Sales","CaucYes","Male",40,"incB",0,7.59135704669855,"ChildNo"
"7936",20,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildNo"
"5759",20,10,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
"23707",50,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"13733",44,10,"Married","Admin","CaucYes","Female",35,"incB",0,0,"ChildNo"
"27954",30,14,"Married","Service","CaucYes","Male",15,"incH",0,0,"ChildNo"
"10349",26,13,"Never-Married","Service","CaucYes","Male",30,"incB",0,0,"ChildNo"
"19053",36,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"18028",64,13,"Widowed","Professional","CaucYes","Female",30,"incB",0,0,"ChildNo"
"31515",46,11,"Not-Married","Other-occups","CaucYes","Female",42,"incB",8.10952565975287,0,"ChildNo"
"1391",27,13,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"11797",62,10,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"45046",35,11,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4033",40,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"17962",37,9,"Never-Married","Blue-Collar","CaucNo","Female",30,"incB",0,0,"ChildNo"
"35070",24,13,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"42469",38,7,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"24266",37,9,"Not-Married","Admin","CaucYes","Female",12,"incB",0,0,"ChildNo"
"9647",62,4,"Widowed","Service","CaucYes","Female",66,"incB",0,0,"ChildNo"
"48235",27,10,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"30982",43,13,"Not-Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"12307",68,4,"Widowed","Blue-Collar","CaucYes","Female",10,"incB",0,0,"ChildNo"
"26184",21,9,"Never-Married","Service","CaucYes","Female",19,"incB",0,0,"ChildYes"
"27371",26,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"24252",34,9,"Not-Married","Service","CaucYes","Female",36,"incB",0,0,"ChildNo"
"22912",30,13,"Never-Married","White-Collar","CaucYes","Male",43,"incB",0,0,"ChildYes"
"1259",43,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"44891",23,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"22389",46,12,"Married","Blue-Collar","CaucYes","Male",44,"incH",0,0,"ChildNo"
"3158",21,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"6414",34,11,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"11217",66,14,"Married","Professional","CaucYes","Male",20,"incB",7.98514393119862,0,"ChildNo"
"21561",30,9,"Never-Married","Blue-Collar","CaucYes","Female",70,"incB",0,7.4205789054108,"ChildNo"
"9050",55,9,"Not-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildNo"
"27869",29,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.51998927871824,0,"ChildNo"
"4096",31,9,"Married","White-Collar","CaucYes","Male",54,"incB",0,0,"ChildNo"
"30020",19,9,"Never-Married","Sales","CaucYes","Female",30,"incB",0,0,"ChildYes"
"39949",39,13,"Married","White-Collar","CaucYes","Male",50,"incH",8.94754601503218,0,"ChildNo"
"22914",41,15,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"34849",36,13,"Never-Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildNo"
"20078",35,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"38651",48,14,"Married","Professional","CaucYes","Male",35,"incH",0,0,"ChildNo"
"23359",37,13,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"47451",52,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"31692",26,12,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"26208",40,13,"Married","Professional","CaucYes","Male",44,"incH",0,0,"ChildNo"
"41168",35,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"16641",34,12,"Married","Admin","CaucYes","Female",36,"incB",0,0,"ChildNo"
"24837",30,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"218",38,13,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"33898",38,13,"Married","Other-occups","CaucYes","Male",50,"incH",0,0,"ChildNo"
"34141",58,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"42339",57,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19445",30,10,"Married","Admin","CaucYes","Male",48,"incH",8.89549263145163,0,"ChildNo"
"33880",27,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"39049",30,10,"Never-Married","Admin","CaucNo","Male",25,"incB",0,0,"ChildNo"
"36901",32,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"513",32,11,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"29387",25,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"2469",42,13,"Not-Married","Sales","CaucYes","Male",40,"incB",0,7.37211802833779,"ChildNo"
"17350",32,10,"Never-Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"45279",36,13,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"47829",31,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"31734",41,12,"Married","Professional","CaucYes","Male",60,"incH",9.61747075940341,0,"ChildNo"
"6169",23,10,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"38461",29,10,"Married","Other-occups","CaucYes","Female",20,"incB",0,0,"ChildNo"
"28961",36,13,"Not-Married","Professional","CaucNo","Female",40,"incB",0,5.36597601502185,"ChildNo"
"33673",39,9,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"13168",34,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"39227",31,7,"Married","Sales","CaucYes","Male",51,"incB",0,0,"ChildNo"
"30861",53,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",7.94803199063728,0,"ChildNo"
"37641",29,8,"Married","Service","CaucNo","Male",50,"incB",0,0,"ChildNo"
"43617",39,13,"Never-Married","Sales","CaucYes","Female",15,"incB",0,0,"ChildNo"
"34078",44,9,"Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildNo"
"15963",21,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"44081",37,9,"Married","Blue-Collar","CaucYes","Male",99,"incB",8.27969713387763,0,"ChildNo"
"15496",36,13,"Married","Professional","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"5077",32,9,"Never-Married","Service","CaucNo","Female",32,"incB",0,0,"ChildYes"
"23822",31,9,"Married","Blue-Collar","CaucYes","Male",65,"incB",0,0,"ChildNo"
"42995",42,4,"Married","Blue-Collar","CaucYes","Male",99,"incB",0,0,"ChildNo"
"28198",40,15,"Married","Professional","CaucYes","Male",55,"incH",9.61747075940341,0,"ChildNo"
"42602",25,10,"Never-Married","Admin","CaucYes","Female",45,"incB",0,0,"ChildNo"
"24261",43,13,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"2269",44,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"2388",37,13,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"24000",44,13,"Married","White-Collar","CaucYes","Male",45,"incH",11.5129254649702,0,"ChildNo"
"3211",32,12,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"7462",32,13,"Married","Professional","CaucNo","Male",40,"incB",0,7.60240133566582,"ChildNo"
"6520",51,14,"Not-Married","White-Collar","CaucYes","Male",50,"incH",10.1360664506368,0,"ChildNo"
"24682",56,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"8829",24,10,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildYes"
"19570",47,10,"Married","Service","CaucYes","Male",57,"incH",0,0,"ChildNo"
"10596",20,10,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"21697",37,9,"Married","Admin","CaucNo","Male",40,"incB",0,0,"ChildNo"
"27556",19,7,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"32449",61,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"15497",67,9,"Widowed","Admin","CaucYes","Female",16,"incH",9.6697884872824,0,"ChildNo"
"45613",27,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"24181",50,14,"Married","Sales","CaucYes","Male",45,"incH",8.94754601503218,0,"ChildNo"
"12647",28,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"23768",33,9,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"35533",29,5,"Never-Married","Service","CaucYes","Female",24,"incB",0,0,"ChildNo"
"14093",23,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"1889",22,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"2313",26,13,"Married","Sales","CaucYes","Female",40,"incH",0,0,"ChildNo"
"15684",44,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"7857",28,12,"Widowed","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"31134",30,10,"Never-Married","Admin","CaucYes","Male",45,"incB",0,0,"ChildYes"
"7120",47,14,"Not-Married","Sales","CaucYes","Female",6,"incB",0,0,"ChildNo"
"30341",57,9,"Married","Service","CaucYes","Male",78,"incB",0,0,"ChildNo"
"21224",46,9,"Married","Sales","CaucYes","Female",40,"incH",8.89549263145163,0,"ChildYes"
"31261",49,13,"Widowed","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"3309",43,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"8301",25,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"12228",21,12,"Never-Married","Admin","CaucYes","Female",8,"incB",0,0,"ChildYes"
"3674",39,12,"Married","Blue-Collar","CaucYes","Male",60,"incH",8.94754601503218,0,"ChildNo"
"31966",37,9,"Not-Married","Service","CaucNo","Female",30,"incB",0,0,"ChildNo"
"25149",39,9,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37381",50,13,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"47602",37,11,"Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
"40040",33,9,"Not-Married","Admin","CaucNo","Male",40,"incB",0,0,"ChildNo"
"1333",23,9,"Never-Married","Blue-Collar","CaucNo","Male",35,"incB",0,0,"ChildNo"
"5083",40,13,"Not-Married","Other-occups","CaucYes","Male",45,"incB",0,0,"ChildNo"
"17669",44,8,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"33316",25,13,"Never-Married","White-Collar","CaucYes","Female",40,"incH",0,7.80180040190897,"ChildNo"
"14639",41,12,"Married","Sales","CaucYes","Male",20,"incB",0,0,"ChildNo"
"45290",38,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"39572",65,9,"Married","Blue-Collar","CaucYes","Male",3,"incB",0,0,"ChildNo"
"12442",50,13,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",8.39321601159653,0,"ChildNo"
"46865",40,9,"Married","Professional","CaucYes","Female",40,"incH",8.55236726642389,0,"ChildNo"
"41781",49,9,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"19199",40,16,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"40327",35,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"11707",38,9,"Married","Admin","CaucYes","Male",45,"incH",0,0,"ChildNo"
"37388",35,6,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"37620",51,9,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"37126",41,9,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"41935",32,10,"Never-Married","Service","CaucYes","Female",15,"incB",0,0,"ChildYes"
"14435",29,9,"Married","Service","CaucYes","Male",35,"incB",0,0,"ChildNo"
"43794",44,9,"Married","Admin","CaucYes","Female",20,"incB",0,0,"ChildNo"
"31526",42,9,"Not-Married","Service","CaucNo","Female",35,"incB",0,0,"ChildNo"
"27398",32,13,"Not-Married","Professional","CaucYes","Female",35,"incB",0,0,"ChildNo"
"37331",25,12,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"28206",29,14,"Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
"2043",41,10,"Married","Blue-Collar","CaucYes","Male",16,"incB",0,0,"ChildNo"
"8221",48,10,"Married","Admin","CaucYes","Female",37,"incB",0,0,"ChildNo"
"1873",31,10,"Married","White-Collar","CaucYes","Male",65,"incH",0,0,"ChildNo"
"25325",27,9,"Married","Service","CaucYes","Female",40,"incH",0,0,"ChildNo"
"19334",55,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,7.78986855905471,"ChildNo"
"25119",57,13,"Married","Admin","CaucNo","Male",40,"incB",0,7.3038432252777,"ChildNo"
"27719",42,10,"Married","White-Collar","CaucYes","Male",65,"incB",0,0,"ChildNo"
"28796",29,12,"Never-Married","Other-occups","CaucYes","Male",45,"incB",0,0,"ChildNo"
"9979",47,9,"Not-Married","Sales","CaucYes","Male",40,"incB",0,7.53743003658651,"ChildYes"
"37828",40,14,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"39318",42,11,"Not-Married","Professional","CaucYes","Female",36,"incB",0,0,"ChildNo"
"7495",31,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"25731",46,16,"Married","Professional","CaucYes","Male",70,"incB",0,0,"ChildNo"
"11564",23,11,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
"38363",38,9,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"48668",83,10,"Not-Married","Professional","CaucYes","Female",20,"incB",0,0,"ChildNo"
"6128",58,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"29606",61,12,"Married","White-Collar","CaucYes","Male",42,"incB",0,0,"ChildNo"
"5225",51,13,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"34681",52,13,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildNo"
"43647",48,12,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"10415",34,9,"Married","Blue-Collar","CaucYes","Male",46,"incB",8.27103686579295,0,"ChildNo"
"14573",26,13,"Never-Married","Sales","CaucNo","Male",20,"incB",0,0,"ChildNo"
"7111",34,10,"Never-Married","Other-occups","CaucYes","Male",50,"incH",0,0,"ChildNo"
"45546",28,13,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"30206",38,15,"Married","Professional","CaucYes","Male",90,"incH",0,7.78986855905471,"ChildNo"
"48619",24,9,"Not-Married","Blue-Collar","CaucYes","Female",42,"incB",7.61923341622681,0,"ChildNo"
"37590",20,10,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"46656",30,13,"Never-Married","Sales","CaucYes","Female",50,"incB",0,0,"ChildNo"
"36516",23,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"28766",72,6,"Married","Service","CaucYes","Male",12,"incB",7.78945456608667,0,"ChildNo"
"22560",63,9,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"578",36,12,"Not-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildNo"
"40774",44,9,"Not-Married","Service","CaucYes","Female",33,"incB",0,0,"ChildNo"
"45587",82,4,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"28992",19,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
"14146",51,13,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"32587",45,9,"Married","Blue-Collar","CaucYes","Male",90,"incH",8.89549263145163,0,"ChildNo"
"24676",47,12,"Widowed","White-Collar","CaucYes","Female",67,"incB",0,0,"ChildNo"
"42211",40,9,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"8908",39,10,"Never-Married","Admin","CaucYes","Female",20,"incB",0,0,"ChildYes"
"6387",37,8,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
"2826",38,9,"Married","White-Collar","CaucYes","Female",55,"incB",0,0,"ChildNo"
"45155",63,13,"Widowed","Admin","CaucNo","Female",35,"incB",0,0,"ChildNo"
"41662",24,13,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
"6696",35,9,"Married","Service","CaucYes","Female",38,"incB",0,0,"ChildNo"
"4355",53,16,"Married","Professional","CaucYes","Male",60,"incH",9.61747075940341,0,"ChildNo"
"15854",53,9,"Not-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"39709",26,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"45513",24,9,"Never-Married","Admin","CaucYes","Male",50,"incB",0,0,"ChildNo"
"43244",18,10,"Never-Married","Sales","CaucYes","Female",15,"incB",0,0,"ChildYes"
"15103",76,10,"Widowed","Admin","CaucYes","Female",30,"incB",0,0,"ChildNo"
"39774",61,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
