"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"424",29,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"425",33,6,"Never-Married","Blue-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
"426",25,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"427",36,14,"Never-Married","Professional","CaucYes","Male",40,"incB",0,7.25063551189868,"ChildNo"
"428",23,9,"Never-Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildNo"
"429",63,9,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"430",47,14,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"433",40,13,"Not-Married","Professional","CaucYes","Female",40,"incB",7.68478394352278,0,"ChildNo"
"434",30,12,"Married","Service","CaucYes","Female",25,"incH",0,0,"ChildNo"
"435",27,10,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,7.59135704669855,"ChildYes"
"437",34,9,"Never-Married","Blue-Collar","CaucNo","Male",60,"incB",6.38856140554563,0,"ChildNo"
"438",34,10,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"439",23,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"441",29,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"444",44,10,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"445",27,5,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"446",20,10,"Never-Married","Sales","CaucYes","Male",35,"incB",0,0,"ChildNo"
"449",20,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"451",19,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildYes"
"452",45,10,"Married","Blue-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
"453",60,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"455",44,9,"Married","Sales","CaucYes","Female",40,"incH",0,0,"ChildNo"
"456",40,11,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"457",30,9,"Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"458",38,10,"Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
"459",23,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"462",54,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"463",32,13,"Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"464",50,2,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"466",37,9,"Married","Admin","CaucYes","Female",60,"incB",0,0,"ChildNo"
"467",52,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"468",38,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"469",49,14,"Married","White-Collar","CaucYes","Male",45,"incH",0,7.58984151218266,"ChildNo"
"470",30,13,"Married","Other-occups","CaucYes","Female",16,"incH",0,0,"ChildNo"
"471",60,10,"Never-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"473",35,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"475",67,11,"Not-Married","Service","CaucYes","Female",24,"incB",0,0,"ChildNo"
"478",22,10,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
"479",27,6,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"480",23,9,"Never-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
"481",33,12,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"482",43,10,"Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"483",28,13,"Never-Married","Professional","CaucYes","Male",20,"incB",0,0,"ChildNo"
"484",41,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"486",25,10,"Not-Married","Admin","CaucNo","Female",20,"incB",0,0,"ChildYes"
"488",59,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"489",45,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"490",38,13,"Married","Sales","CaucYes","Male",60,"incH",9.61747075940341,0,"ChildNo"
"491",40,9,"Never-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
"492",46,9,"Not-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"496",41,9,"Not-Married","Admin","CaucYes","Female",36,"incB",0,0,"ChildNo"
"497",20,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"498",23,3,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"499",26,10,"Never-Married","Professional","CaucYes","Female",35,"incB",0,0,"ChildNo"
"501",23,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"502",62,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"503",52,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"504",58,10,"Not-Married","Service","CaucYes","Female",42,"incB",0,0,"ChildNo"
"505",25,13,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"506",24,13,"Never-Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"507",19,10,"Never-Married","Other-occups","CaucYes","Male",8,"incB",0,0,"ChildYes"
"508",43,10,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"509",47,9,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"511",49,11,"Not-Married","Blue-Collar","CaucYes","Male",42,"incB",0,7.23056315340929,"ChildNo"
"514",34,10,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"515",28,9,"Not-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"517",25,10,"Never-Married","Admin","CaucNo","Female",20,"incB",0,0,"ChildNo"
"520",34,13,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"522",50,9,"Married","White-Collar","CaucYes","Male",50,"incH",8.94754601503218,0,"ChildNo"
"523",24,10,"Not-Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
"524",37,10,"Married","Other-occups","CaucYes","Male",45,"incH",0,0,"ChildNo"
"526",28,10,"Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"527",42,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"528",74,10,"Not-Married","Admin","CaucYes","Female",9,"incB",0,0,"ChildNo"
"529",38,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"530",44,14,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"531",44,7,"Not-Married","Blue-Collar","CaucNo","Female",46,"incB",0,0,"ChildNo"
"532",26,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"533",36,9,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"534",41,12,"Married","White-Collar","CaucYes","Female",50,"incH",0,0,"ChildNo"
"535",67,15,"Married","Professional","CaucYes","Male",48,"incH",9.90608417838339,0,"ChildNo"
"536",39,8,"Married","Other-occups","CaucYes","Male",50,"incB",0,0,"ChildNo"
"537",57,2,"Widowed","Service","CaucNo","Female",30,"incB",0,0,"ChildNo"
"538",29,11,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"539",31,13,"Never-Married","Blue-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
"542",29,16,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildYes"
"543",30,10,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"544",27,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"545",27,10,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"546",32,9,"Never-Married","Blue-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
"547",58,6,"Married","Service","CaucYes","Female",8,"incB",0,0,"ChildNo"
"548",35,10,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"549",21,9,"Never-Married","Blue-Collar","CaucYes","Male",36,"incB",0,0,"ChildYes"
"550",28,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"552",36,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"553",72,7,"Widowed","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"555",33,11,"Not-Married","Blue-Collar","CaucNo","Female",40,"incH",0,0,"ChildNo"
"557",35,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"559",34,9,"Married","Other-occups","CaucYes","Female",32,"incB",0,0,"ChildNo"
"562",54,13,"Married","Sales","CaucYes","Male",35,"incH",0,0,"ChildNo"
"563",47,10,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"564",24,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"565",52,13,"Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
"566",20,9,"Never-Married","Blue-Collar","CaucNo","Male",48,"incB",0,0,"ChildYes"
"567",43,14,"Married","White-Collar","CaucYes","Male",45,"incB",8.51998927871824,0,"ChildNo"
"569",29,9,"Not-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"571",24,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"572",51,9,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"574",37,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,7.58984151218266,"ChildNo"
"575",27,16,"Never-Married","Professional","CaucYes","Female",70,"incB",0,0,"ChildNo"
"576",29,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"579",58,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"580",26,10,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"582",57,9,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"583",59,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"586",21,10,"Never-Married","Sales","CaucYes","Female",24,"incB",0,0,"ChildYes"
"587",29,10,"Never-Married","Admin","CaucYes","Male",60,"incB",0,0,"ChildNo"
"588",18,7,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"589",52,6,"Married","Blue-Collar","CaucYes","Male",47,"incH",0,7.54327334670545,"ChildNo"
"590",57,13,"Not-Married","Professional","CaucYes","Male",80,"incB",0,0,"ChildNo"
"593",60,4,"Never-Married","Blue-Collar","CaucYes","Male",48,"incH",0,0,"ChildNo"
"594",31,13,"Married","Professional","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"595",23,13,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"598",42,15,"Married","Professional","CaucYes","Male",50,"incH",0,7.55118686729615,"ChildNo"
"599",25,10,"Never-Married","Other-occups","CaucYes","Male",40,"incB",7.68478394352278,0,"ChildNo"
"600",49,13,"Never-Married","Professional","CaucYes","Female",45,"incB",0,0,"ChildNo"
"601",32,13,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"603",60,4,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"604",42,5,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"605",35,12,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"606",48,9,"Never-Married","Admin","CaucNo","Female",37,"incB",0,0,"ChildNo"
"607",51,14,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"608",29,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"609",36,9,"Not-Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"611",52,14,"Not-Married","Professional","CaucYes","Female",60,"incB",8.83200393125627,0,"ChildNo"
"612",24,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"613",24,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"614",26,13,"Never-Married","Professional","CaucYes","Male",40,"incB",6.96224346426621,0,"ChildYes"
"616",39,9,"Never-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildYes"
"617",30,9,"Married","Blue-Collar","CaucNo","Male",45,"incB",0,0,"ChildNo"
"618",50,9,"Married","White-Collar","CaucYes","Male",32,"incB",0,0,"ChildNo"
"619",52,13,"Married","Sales","CaucYes","Male",55,"incB",0,0,"ChildNo"
"620",46,15,"Married","Professional","CaucYes","Male",45,"incH",9.61747075940341,0,"ChildNo"
"621",23,13,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildYes"
"622",45,7,"Widowed","Service","CaucNo","Female",20,"incB",0,0,"ChildNo"
"623",65,5,"Widowed","Service","CaucNo","Female",24,"incB",0,0,"ChildNo"
"625",47,5,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"629",33,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"630",49,13,"Married","Sales","CaucYes","Male",26,"incH",0,0,"ChildNo"
"632",49,6,"Not-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"635",58,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"636",19,9,"Never-Married","Service","CaucYes","Female",14,"incB",0,0,"ChildYes"
"637",21,13,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"639",47,3,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"640",52,16,"Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
"642",60,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"643",21,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"646",50,16,"Not-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"647",31,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"648",71,9,"Married","Blue-Collar","CaucYes","Male",15,"incB",0,0,"ChildNo"
"650",30,13,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"651",20,10,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildYes"
"652",24,9,"Never-Married","White-Collar","CaucYes","Male",50,"incB",8.31922993863233,0,"ChildNo"
"653",35,16,"Married","Professional","CaucNo","Male",40,"incH",0,0,"ChildNo"
"654",38,10,"Not-Married","White-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
"655",27,9,"Never-Married","Blue-Collar","CaucYes","Female",32,"incB",0,0,"ChildYes"
"656",29,10,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"658",34,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"659",44,4,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"660",43,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"661",44,8,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"662",35,14,"Never-Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"663",27,10,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"664",43,14,"Never-Married","Professional","CaucYes","Male",38,"incB",0,0,"ChildNo"
"666",42,12,"Not-Married","Professional","CaucYes","Female",40,"incH",9.06126014896203,0,"ChildNo"
"667",27,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.13505390861157,0,"ChildNo"
"668",42,9,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"671",48,10,"Not-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"674",33,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"675",50,9,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"678",32,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"679",31,9,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"681",29,9,"Never-Married","Other-occups","CaucYes","Male",48,"incB",0,0,"ChildYes"
"682",37,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"683",34,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"685",18,7,"Never-Married","Admin","CaucYes","Female",5,"incB",0,0,"ChildYes"
"686",34,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"689",41,14,"Never-Married","White-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"691",54,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"692",24,10,"Never-Married","Blue-Collar","CaucNo","Female",45,"incB",0,0,"ChildYes"
"693",42,10,"Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"694",20,10,"Never-Married","Professional","CaucYes","Male",20,"incB",0,0,"ChildYes"
"695",23,13,"Never-Married","Other-occups","CaucYes","Female",20,"incB",0,0,"ChildNo"
"697",35,14,"Never-Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
"698",31,14,"Married","Other-occups","CaucYes","Male",40,"incH",0,7.55118686729615,"ChildNo"
"699",30,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildYes"
"700",19,9,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildYes"
"702",31,13,"Widowed","Sales","CaucYes","Female",40,"incB",0,7.23056315340929,"ChildNo"
"703",21,10,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
"704",31,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"705",46,16,"Not-Married","Professional","CaucYes","Female",65,"incH",10.1360664506368,0,"ChildNo"
"708",45,10,"Never-Married","Sales","CaucNo","Male",40,"incB",0,0,"ChildNo"
"710",18,7,"Never-Married","Service","CaucYes","Male",25,"incB",0,0,"ChildNo"
"712",36,10,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"714",40,11,"Married","Other-occups","CaucYes","Male",40,"incB",8.38640090116621,0,"ChildNo"
"715",36,13,"Not-Married","Admin","CaucYes","Female",35,"incB",0,0,"ChildNo"
"716",31,9,"Not-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"717",33,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"718",19,9,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildYes"
"721",33,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"723",29,13,"Never-Married","Professional","CaucYes","Male",40,"incB",8.4448375292241,0,"ChildNo"
"724",50,9,"Married","White-Collar","CaucYes","Male",42,"incH",0,0,"ChildNo"
"725",42,13,"Married","White-Collar","CaucYes","Male",45,"incH",8.89549263145163,0,"ChildNo"
"727",44,9,"Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"728",20,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildNo"
"731",23,10,"Never-Married","Service","CaucYes","Female",24,"incB",0,0,"ChildNo"
"732",55,10,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"733",26,11,"Married","Admin","CaucYes","Male",45,"incB",0,7.77401507725073,"ChildNo"
"734",25,11,"Never-Married","Service","CaucYes","Female",15,"incB",0,0,"ChildYes"
"737",36,10,"Never-Married","Sales","CaucNo","Female",36,"incB",0,0,"ChildNo"
"738",43,13,"Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"739",56,9,"Widowed","Service","CaucNo","Female",20,"incB",6.38856140554563,0,"ChildNo"
"740",42,13,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"741",19,10,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildNo"
"742",55,9,"Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildNo"
"743",42,14,"Never-Married","White-Collar","CaucYes","Female",50,"incH",9.55286568031047,0,"ChildNo"
"744",26,11,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildYes"
"747",55,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"748",32,10,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
"749",29,7,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"750",46,13,"Married","Professional","CaucYes","Male",37,"incB",0,0,"ChildNo"
"751",29,13,"Married","White-Collar","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"752",22,13,"Never-Married","Professional","CaucYes","Male",20,"incB",0,0,"ChildNo"
"753",58,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"755",39,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"757",54,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"758",33,13,"Never-Married","Professional","CaucYes","Female",45,"incB",0,0,"ChildNo"
"759",46,9,"Married","Admin","CaucYes","Female",40,"incH",0,0,"ChildNo"
"760",37,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"761",36,9,"Never-Married","Service","CaucYes","Female",18,"incB",0,0,"ChildNo"
"762",59,9,"Married","Admin","CaucYes","Female",38,"incH",0,0,"ChildNo"
"763",34,9,"Not-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"764",53,16,"Married","White-Collar","CaucYes","Male",70,"incH",0,0,"ChildNo"
"765",51,13,"Never-Married","Sales","CaucYes","Male",55,"incH",0,0,"ChildNo"
"766",32,6,"Not-Married","Service","CaucYes","Female",42,"incB",0,0,"ChildNo"
"767",31,10,"Not-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"768",22,10,"Married","Sales","CaucYes","Female",30,"incB",0,0,"ChildNo"
"769",47,13,"Not-Married","Sales","CaucYes","Female",50,"incB",0,0,"ChildNo"
"771",26,10,"Never-Married","Blue-Collar","CaucYes","Female",38,"incB",0,0,"ChildNo"
"773",31,9,"Not-Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"775",55,9,"Never-Married","Sales","CaucYes","Male",38,"incB",0,0,"ChildNo"
"776",23,11,"Not-Married","Other-occups","CaucYes","Male",56,"incB",0,0,"ChildNo"
"777",36,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"780",54,10,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"783",40,11,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"784",41,10,"Married","White-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
